,x,y,z,labels,rarity,cost,player_class,type,card_info,card_set
156,-2.4068562736233554,3.0505493552520475,0.3498885008255577,Noble Sacrifice,COMMON,0.04,PALADIN,SPELL,"<b>Secret:</b> When an enemy attacks, summon a 2/1 Defender as the new target.",EXPERT1
157,1.7487263208540074,2.8125781882222705,2.94080486642114,Shadow Bolt,FREE,0.12,WARLOCK,SPELL,Deal $4 damage to a minion.,CORE
158,0.4829592981996966,4.186229987681357,-0.2448493540896759,Lightbomb,EPIC,0.24,PRIEST,SPELL,Deal damage to each minion equal to its Attack.,GVG
159,1.5419760757013323,0.6479042422097724,3.5564851267577455,Inner Fire,COMMON,0.04,PRIEST,SPELL,Change a minion's Attack to be equal to its Health.,EXPERT1
160,-0.1861574206920151,2.849971564421085,0.547526659883097,Burgle,RARE,0.12,ROGUE,SPELL,Add 2 random class cards to your hand <i>(from your opponent's class)</i>.,TGT
161,-0.6173900723547175,3.219721426156749,2.9802229589093665,Animal Companion,COMMON,0.12,HUNTER,SPELL,Summon a random Beast Companion.,CORE
162,-0.642116938383124,-1.9487544630673224,-1.329287465315426,Dire Wolf Alpha,COMMON,0.08,NEUTRAL,MINION,Adjacent minions have +1 Attack.,EXPERT1
163,2.6036177019368134,-3.9494978279611193,-0.7986394858900919,Target Dummy,RARE,0.0,NEUTRAL,MINION,<b>Taunt</b>,GVG
164,-1.1079362536223754,-2.780748422890884,0.7275098632231716,Kor'kron Elite,COMMON,0.16,WARRIOR,MINION,<b>Charge</b>,CORE
165,0.8192247393100041,2.5913925669007334,0.4241811825779485,Resurrect,RARE,0.08,PRIEST,SPELL,Summon a random friendly minion that died this game.,BRM
166,3.010351912655301,0.5259497686094196,0.1461772043508193,Boulderfist Ogre,FREE,0.24,NEUTRAL,MINION,,CORE
167,-4.295557807947128,1.0753722291364922,-0.12257570380678304,Master of Evolution,RARE,0.16,SHAMAN,MINION,<b>Battlecry:</b> Transform a friendly minion into a random one that costs (1) more.,OG
168,1.4068099295773975,-0.2615511235006566,0.8147119429872944,Garrison Commander,EPIC,0.08,NEUTRAL,MINION,You can use your Hero Power twice a turn.,TGT
169,1.27587961460715,1.5707420454677006,1.9427995984716417,Powershot,RARE,0.12,HUNTER,SPELL,Deal $2 damage to a minion and the minions next to it.,TGT
170,-1.5391369542854145,0.3085739066877308,2.3083055432503197,Kidnapper,EPIC,0.24,ROGUE,MINION,<b>Combo:</b> Return a minion to its owner's hand.,EXPERT1
171,-4.246791732486698,-0.9461163916577893,-0.29505476750850596,Stormpike Commando,COMMON,0.2,NEUTRAL,MINION,<b>Battlecry:</b> Deal 2 damage.,CORE
172,0.5316653264910818,4.0363548647187395,1.8382666482693886,Arcane Missiles,FREE,0.04,MAGE,SPELL,Deal $3 damage randomly split among all enemies.,CORE
173,-1.8289943473684511,-3.99291626394189,-2.216963814875851,Lord of the Arena,COMMON,0.24,NEUTRAL,MINION,<b>Taunt</b>,CORE
174,0.857695319712829,0.9449042185098332,3.2786958168624247,Mark of Y'Shaarj,COMMON,0.08,DRUID,SPELL,"Give a minion +2/+2.
If it's a Beast, draw
a card.",OG
175,0.1941732501544536,-2.6537352726321584,2.984976375590849,Pit Fighter,COMMON,0.2,NEUTRAL,MINION,,TGT
176,-0.31663434804077134,1.6030884873799136,3.617082014021394,Swipe,COMMON,0.16,DRUID,SPELL,Deal $4 damage to an enemy and $1 damage to all other enemies.,CORE
177,-2.866686637436667,-1.473093872114121,-2.719316208707267,Tentacle of N'Zoth,COMMON,0.04,NEUTRAL,MINION,<b>Deathrattle:</b> Deal 1 damage to all minions.,OG
178,-0.8807907462423935,0.24808083898755973,1.0176916158710712,Keeper of the Grove,RARE,0.16,DRUID,MINION,<b>Choose One</b> - Deal 2 damage; or <b>Silence</b> a minion.,EXPERT1
179,-1.8214273468080464,-3.9853913358800286,-2.2196179211945757,Fen Creeper,COMMON,0.2,NEUTRAL,MINION,<b>Taunt</b>,EXPERT1
180,3.3944678890794417,-2.653743997703893,-2.221125451656815,Mind Control Tech,RARE,0.12,NEUTRAL,MINION,"<b>Battlecry:</b> If your opponent has 4 or more minions, take control of one at random.",EXPERT1
181,2.572514319237155,2.1387478070881922,3.0908172492967343,Execute,FREE,0.04,WARRIOR,SPELL,Destroy a damaged enemy minion.,CORE
182,-0.028010697586676677,-0.906950264629727,0.6160157701527529,Patient Assassin,EPIC,0.08,ROGUE,MINION,<b>Stealth</b>. Destroy any minion damaged by this minion.,EXPERT1
183,2.383840452995251,2.219967730486745,-1.562548556274402,"Hogger, Doom of Elwynn",LEGENDARY,0.28,NEUTRAL,MINION,"Whenever this minion takes damage, summon a 2/2 Gnoll with <b>Taunt</b>.",OG
184,1.4092753892276606,0.39690719522762286,-2.620185764657533,Baron Rivendare,LEGENDARY,0.16,NEUTRAL,MINION,Your minions trigger their <b>Deathrattles</b> twice.,NAXX
185,1.7571134018794217,-3.1937805949966265,-2.134235316095541,Ram Wrangler,RARE,0.2,HUNTER,MINION,"<b>Battlecry:</b> If you have a Beast, summon a
random Beast.",TGT
186,1.6402868847379881,3.2554969683889863,2.363699539150555,Arcane Shot,FREE,0.04,HUNTER,SPELL,Deal $2 damage.,CORE
187,-4.212542468709782,-1.0107028614813265,-0.11460640295215216,Fire Elemental,COMMON,0.24,SHAMAN,MINION,<b>Battlecry:</b> Deal 3 damage.,CORE
188,-2.082909829192721,-2.0161987794275937,0.9721665188995897,Dark Peddler,COMMON,0.08,WARLOCK,MINION,"<b>Battlecry: Discover</b> a
1-Cost card.",LOE
189,-0.7617948755555082,-1.3581414970232772,1.7849124043926168,Floating Watcher,COMMON,0.2,WARLOCK,MINION,"Whenever your hero takes damage on your turn, gain +2/+2.",GVG
190,-1.358335232967276,-3.01782996669546,-0.7563950911480497,Lowly Squire,COMMON,0.04,NEUTRAL,MINION,<b>Inspire:</b> Gain +1 Attack.,TGT
191,-3.7727438062181133,1.061996743427969,-0.4408377562077047,Vol'jin,LEGENDARY,0.2,PRIEST,MINION,<b>Battlecry:</b> Swap Health with another minion.,GVG
192,-0.13956133719547523,-2.600672325731621,3.082018528642787,Flesheating Ghoul,COMMON,0.12,NEUTRAL,MINION,"Whenever a minion dies, gain +1 Attack.",EXPERT1
193,3.795209534698118,-2.574094961254447,-2.371193418782691,Azure Drake,RARE,0.2,NEUTRAL,MINION,<b>Spell Damage +1</b>. <b>Battlecry:</b> Draw a card.,EXPERT1
194,3.7805194579179786,-1.9755351608794942,1.6381194675445343,Blackwater Pirate,RARE,0.16,NEUTRAL,MINION,Your weapons cost (2) less.,OG
195,1.743407288464943,-1.440677866321808,-2.9832792217626687,King's Defender,RARE,0.12,WARRIOR,WEAPON,"<b>Battlecry</b>: If you have a minion with <b>Taunt</b>,  gain +1 Durability.",TGT
196,2.099885075645985,-1.9003196578483117,-1.987251066585893,Ancient Shieldbearer,RARE,0.28,WARRIOR,MINION,"<b>Battlecry:</b> If your C'Thun has at least 10 Attack, gain 10 Armor.",OG
197,1.790224351020515,1.1503324027084514,-3.732967896800503,Bloodmage Thalnos,LEGENDARY,0.08,NEUTRAL,MINION,<b>Spell Damage +1</b>. <b>Deathrattle:</b> Draw a card.,EXPERT1
198,2.2571630018356448,-2.036959157120944,1.2877775246683196,Mana Tide Totem,RARE,0.12,SHAMAN,MINION,"At the end of your turn, draw a card.",EXPERT1
199,2.0809256121869777,-2.1864723493593328,1.9167713363061083,Fel Cannon,RARE,0.16,WARLOCK,MINION,"At the end of your turn, deal 2 damage to a non-Mech minion.",GVG
200,1.3670994011737554,-0.22210892153324513,0.7948686915761697,Fel Reaver,EPIC,0.2,NEUTRAL,MINION,"Whenever your opponent plays a card, remove the top 3 cards of your deck.",GVG
201,1.5456849988416728,0.6396794700498423,3.559652688033425,Velen's Chosen,COMMON,0.12,PRIEST,SPELL,Give a minion +2/+4 and <b>Spell Damage +1</b>.,GVG
202,-3.563895539577599,-3.8731035654780017,0.39876147137536955,Bilefin Tidehunter,COMMON,0.08,NEUTRAL,MINION,<b>Battlecry:</b> Summon a 1/1 Ooze with <b>Taunt</b>.,OG
203,-3.5929562228883993,-3.8942833564208015,0.4239668665634673,Hungry Dragon,COMMON,0.16,NEUTRAL,MINION,<b>Battlecry:</b> Summon a random 1-Cost minion for your opponent.,BRM
204,1.0297455124092265,2.2867267122722312,2.546227061524185,Shield Slam,EPIC,0.04,WARRIOR,SPELL,Deal 1 damage to a minion for each Armor you have.,EXPERT1
205,-0.43016896809113997,3.097753547070408,0.027020221230204557,Flare,RARE,0.08,HUNTER,SPELL,All minions lose <b>Stealth</b>. Destroy all enemy <b>Secrets</b>. Draw a card.,EXPERT1
206,-2.4468869045370316,0.4133075476305916,1.620475791009417,Perdition's Blade,RARE,0.12,ROGUE,WEAPON,<b>Battlecry:</b> Deal 1 damage. <b>Combo:</b> Deal 2 instead.,EXPERT1
207,-0.3215836688458932,4.355575427530322,-0.642132345276473,Avenging Wrath,EPIC,0.24,PALADIN,SPELL,Deal $8 damage randomly split among all enemies.,EXPERT1
208,2.502840270037461,2.347536974807141,-1.4564054982575199,Nat Pagle,LEGENDARY,0.08,NEUTRAL,MINION,"At the start of your turn, you have a 50% chance to draw an extra card.",EXPERT1
209,-0.9254646480759386,-1.341608191067121,2.8499560063740987,Starving Buzzard,COMMON,0.2,HUNTER,MINION,"Whenever you summon a Beast, draw a card.",CORE
210,-0.17202727994720812,-2.58805129543786,3.0890349405237343,Stoneskin Gargoyle,COMMON,0.12,NEUTRAL,MINION,"At the start of your turn, restore this minion to full Health.",NAXX
211,0.7885125789849267,0.838464787785629,3.6950502941547647,Gang Up,COMMON,0.08,ROGUE,SPELL,Choose a minion. Shuffle 3 copies of it into your deck.,BRM
212,1.680002735533208,-1.500426433802159,-3.1853214133774257,Argent Lance,RARE,0.08,PALADIN,WEAPON,"<b>Battlecry:</b> Reveal a minion in each deck. If yours costs more, +1 Durability.",TGT
213,-1.8372746059918477,-2.7142920558750676,0.894625678543394,N'Zoth's First Mate,COMMON,0.04,WARRIOR,MINION,<b>Battlecry:</b> Equip a 1/3 Rusty Hook.,OG
214,-0.42427552079500813,3.0877618092978367,0.004152174389712684,Call Pet,RARE,0.08,HUNTER,SPELL,"Draw a card.
If it's a Beast, it costs (4) less.",GVG
215,3.0093380125339837,0.5247499089677885,0.14753374021409812,Oasis Snapjaw,FREE,0.16,NEUTRAL,MINION,,CORE
216,-2.2982472840782506,-0.8354860861031267,-1.2538827137220028,Anub'ar Ambusher,COMMON,0.16,ROGUE,MINION,<b>Deathrattle:</b> Return a random friendly minion to your hand.,NAXX
217,0.9888970375124014,0.6203421359570656,0.29696630682138786,Steamwheedle Sniper,EPIC,0.08,HUNTER,MINION,Your Hero Power can target minions.,GVG
218,0.39143031706954357,-1.0219962958768074,-0.12068540332071993,Murloc Warleader,EPIC,0.12,NEUTRAL,MINION,ALL other Murlocs have +2/+1.,EXPERT1
219,2.543839184672215,-2.603121505929211,-0.5942588525541108,Auchenai Soulpriest,RARE,0.16,PRIEST,MINION,Your cards and powers that restore Health now deal damage instead.,EXPERT1
220,-0.39919403034519263,-3.8359152188618726,-1.1338467581631553,Frigid Snobold,COMMON,0.16,NEUTRAL,MINION,<b>Spell Damage +1</b>,TGT
221,1.7606959708666194,-2.1598076195535474,-2.853946943884626,Dragon Consort,RARE,0.2,PALADIN,MINION,<b>Battlecry:</b> The next Dragon you play costs (2) less.,BRM
222,-3.5068156932443317,0.9909052475525228,-1.2539302951903073,The Black Knight,LEGENDARY,0.24,NEUTRAL,MINION,<b>Battlecry:</b> Destroy an enemy minion with <b>Taunt</b>.,EXPERT1
223,0.3151156719379562,3.7239009518549087,-0.6153398269337979,Lock and Load,EPIC,0.08,HUNTER,SPELL,"Each time you cast a spell this turn, add a random Hunter card to your hand.",TGT
224,-2.8540214351541437,-1.4704140230323937,-2.7122970821061743,Huge Toad,COMMON,0.08,NEUTRAL,MINION,<b>Deathrattle:</b> Deal 1 damage to a random enemy.,LOE
225,3.0341474755063684,-2.5425044204715537,-3.0201924950755723,Madder Bomber,RARE,0.2,NEUTRAL,MINION,<b>Battlecry:</b> Deal 6 damage randomly split between all other characters.,GVG
226,-1.8172987010974369,-3.9834118465426243,-2.222183605093021,Goldshire Footman,COMMON,0.04,NEUTRAL,MINION,<b>Taunt</b>,CORE
227,1.4595706153036059,1.0454115696214994,-3.69821636203047,The Skeleton Knight,LEGENDARY,0.24,NEUTRAL,MINION,"<b>Deathrattle:</b> Reveal a minion in each deck. If yours costs more, return this to your hand.",TGT
228,-2.367515259332058,-1.346520174174073,-2.479195884569175,Loot Hoarder,COMMON,0.08,NEUTRAL,MINION,<b>Deathrattle:</b> Draw a card.,EXPERT1
229,-2.593366788623311,-1.4911023519440294,-1.2632141360843026,Fiery Bat,COMMON,0.04,HUNTER,MINION,<b>Deathrattle:</b> Deal 1 damage to a random enemy.,OG
230,3.775099678376172,-1.982169094817844,1.6362669623917694,Master Swordsmith,RARE,0.08,NEUTRAL,MINION,"At the end of your turn, give another random friendly minion +1 Attack.",EXPERT1
231,-0.20137843967026164,1.0926901967869849,1.9523411292587884,Forked Lightning,COMMON,0.04,SHAMAN,SPELL,Deal $2 damage to 2 random enemy minions. <b>Overload:</b> (2),EXPERT1
232,1.145659152041056,1.0170496152600037,3.137330400285874,Primal Fusion,COMMON,0.04,SHAMAN,SPELL,Give a minion +1/+1 for each of your Totems.,OG
233,-0.1717438178910657,2.844403433647843,0.5657477119460292,Journey Below,RARE,0.04,ROGUE,SPELL,<b>Discover</b> a <b>Deathrattle</b> card.,OG
234,1.9051723067167703,1.255072856805483,2.228884557676845,Savagery,RARE,0.04,DRUID,SPELL,Deal damage equal to your hero's Attack to a minion.,EXPERT1
235,-0.9871087666943282,-1.4396428148753961,1.0116246045518338,Blood Imp,COMMON,0.04,WARLOCK,MINION,"<b>Stealth</b>. At the end of your turn, give another random friendly minion +1 Health.",EXPERT1
236,-2.367565599665376,-1.3465489850731691,-2.4792487906457086,Clockwork Gnome,COMMON,0.04,NEUTRAL,MINION,<b>Deathrattle:</b> Add a <b>Spare Part</b> card to your hand.,GVG
237,-0.47849220118510455,3.519110930085783,1.3958120818075221,Headcrack,RARE,0.12,ROGUE,SPELL,Deal $2 damage to the enemy hero. <b>Combo:</b> Return this to your hand next turn.,EXPERT1
238,-0.6152586975678437,3.2293282558491683,2.991599275649509,Unleash the Hounds,COMMON,0.12,HUNTER,SPELL,"For each enemy minion, summon a 1/1 Hound with <b>Charge</b>.",EXPERT1
239,-2.367360211393264,-1.3462965284321788,-2.4789518463802294,Spawn of N'Zoth,COMMON,0.12,NEUTRAL,MINION,<b>Deathrattle:</b> Give your minions +1/+1.,OG
240,-1.335777244236643,-0.6622254707911667,0.014246862043038346,Anodized Robo Cub,COMMON,0.08,DRUID,MINION,"<b>Taunt</b>. <b>Choose One -</b>
+1 Attack; or +1 Health.",GVG
241,0.4706678384762462,0.38983559874541673,-2.2308259178202534,Cenarius,LEGENDARY,0.36,DRUID,MINION,<b>Choose One</b> - Give your other minions +2/+2; or Summon two 2/2 Treants with <b>Taunt</b>.,EXPERT1
242,-3.792685069109115,-0.2708808207991356,-1.2089657954611155,Voodoo Doctor,FREE,0.04,NEUTRAL,MINION,<b>Battlecry:</b> Restore 2 Health.,CORE
243,0.4829573755450242,4.185997254993277,-0.24484034688375036,Confuse,EPIC,0.08,PRIEST,SPELL,Swap the Attack and Health of all minions.,TGT
244,1.9883544113347815,1.5771280765597047,1.9261362893074963,Blessed Champion,RARE,0.2,PALADIN,SPELL,Double a minion's Attack.,EXPERT1
245,-0.27421863624254955,1.7212504328331062,3.516750246115839,Shiv,COMMON,0.08,ROGUE,SPELL,Deal $1 damage. Draw a card.,CORE
246,-3.5737227915084637,-3.884107277681308,0.40354944110656166,Blackwing Technician,COMMON,0.12,NEUTRAL,MINION,"<b>Battlecry:</b> If you're holding a Dragon, gain +1/+1. ",BRM
247,-2.3689174327415023,-1.34724044317906,-2.4814871020885056,Haunted Creeper,COMMON,0.08,NEUTRAL,MINION,<b>Deathrattle:</b> Summon two 1/1 Spectral Spiders.,NAXX
248,0.31511567224322234,3.723900953305378,-0.6153398140435294,Call of the Wild,EPIC,0.32,HUNTER,SPELL,Summon all three Animal Companions.,OG
249,1.2133521738947124,-2.4728926980259094,-1.9561184795386866,Void Terror,RARE,0.12,WARLOCK,MINION,<b>Battlecry:</b> Destroy the minions on either side of this minion and gain their Attack and Health.,EXPERT1
250,-0.10019208308833569,1.0725071558416124,2.0534556739295575,Lightning Bolt,COMMON,0.04,SHAMAN,SPELL,Deal $3 damage. <b>Overload:</b> (1),EXPERT1
251,1.3670994041781745,-0.22210892133181767,0.7948686872633237,Molten Giant,EPIC,1.0,NEUTRAL,MINION,Costs (1) less for each damage your hero has taken.,EXPERT1
252,-1.2848215290359768,2.944018795650784,-1.6015621180933313,Assassin's Blade,COMMON,0.2,ROGUE,WEAPON,,CORE
253,-2.2556447054193183,-0.5400797589313809,0.5420583112043589,Defias Ringleader,COMMON,0.08,ROGUE,MINION,<b>Combo:</b> Summon a 2/1 Defias Bandit.,EXPERT1
254,1.6938145021005253,-2.548221204820958,0.9961984676120992,Mech-Bear-Cat,RARE,0.24,DRUID,MINION,"Whenever this minion takes damage, add a <b>Spare Part</b> card to your hand.",GVG
255,-3.5720394417471732,-3.883288566478201,0.39888128124116556,Bloodsail Raider,COMMON,0.08,NEUTRAL,MINION,<b>Battlecry:</b> Gain Attack equal to the Attack of your weapon.,EXPERT1
256,-0.8755045304711279,-0.020572220114039575,0.2584873475392334,Ancient of War,EPIC,0.28,DRUID,MINION,"<b>Choose One</b> -
+5 Attack; or +5 Health and <b>Taunt</b>.",EXPERT1
257,0.3569667999226764,1.908390113824904,3.302481318301704,Cobra Shot,COMMON,0.2,HUNTER,SPELL,Deal $3 damage to a minion and the enemy hero.,GVG
258,1.1528103336813398,-2.5049751934524234,-1.981140368636969,Felguard,RARE,0.12,WARLOCK,MINION,<b>Taunt</b>. <b>Battlecry:</b> Destroy one of your Mana Crystals.,EXPERT1
259,1.5419740209879336,0.6479041792906785,3.5564855872622645,Divine Spirit,COMMON,0.08,PRIEST,SPELL,Double a minion's Health.,CORE
260,-0.8008015819509658,3.157283601138148,0.19032676821525016,Anyfin Can Happen,RARE,0.4,PALADIN,SPELL,Summon 7 Murlocs that died this game.,LOE
261,0.9935276651955978,-0.7059544873449167,-1.313974138748266,Eternal Sentinel,EPIC,0.08,SHAMAN,MINION,<b>Battlecry:</b> Unlock your <b>Overloaded</b> Mana Crystals.,OG
262,-1.4197702084161545,-4.0388117364513585,-2.3621118105356422,Gnomeregan Infantry,COMMON,0.12,NEUTRAL,MINION,"<b>Charge</b>
<b>Taunt</b>",GVG
263,-1.3763458035621072,3.030150030967074,-1.5074194898800473,Truesilver Champion,COMMON,0.16,PALADIN,WEAPON,"Whenever your hero attacks, restore 2 Health to it.",CORE
264,2.693085773637166,-4.061275248406244,-0.9309930664997238,Sunwalker,RARE,0.24,NEUTRAL,MINION,"<b>Taunt</b>
<b>Divine Shield</b>",EXPERT1
265,-2.85989040786702,-3.937360028510136,-0.2562884860863585,Beckoner of Evil,COMMON,0.08,NEUTRAL,MINION,<b>Battlecry:</b> Give your C'Thun +2/+2 <i>(wherever it is).</i>,OG
266,-0.07958140645118021,-2.6538464164466795,3.0781175661686118,Duskboar,COMMON,0.08,NEUTRAL,MINION,,OG
267,3.332092148582353,-3.2935640691161763,-0.2964449215904975,Mogor's Champion,RARE,0.24,NEUTRAL,MINION,50% chance to attack the wrong enemy.,TGT
268,2.0753673657221063,-2.640696310722106,-2.7043925406905784,Goblin Blastmage,RARE,0.16,MAGE,MINION,"<b>Battlecry:</b> If you have a Mech, deal 4 damage randomly split among all enemies.",GVG
269,0.4276441414065672,4.310376350328708,-0.10344700881012464,Shadowform,EPIC,0.12,PRIEST,SPELL,Your Hero Power becomes 'Deal 2 damage'. If already in Shadowform: 3 damage.,EXPERT1
270,-1.8202212269669906,-0.5941478362039188,1.1845908856746146,Buccaneer,COMMON,0.04,ROGUE,MINION,"Whenever you equip a weapon, give it +1 Attack.",TGT
271,1.3654855244285684,-0.21958800354750746,0.7975754645892053,Mountain Giant,EPIC,0.48,NEUTRAL,MINION,Costs (1) less for each other card in your hand.,EXPERT1
272,1.0923476061039434,3.867135159168128,0.035482881356504764,Mindgames,EPIC,0.16,PRIEST,SPELL,Put a copy of a random minion from your opponent's deck into the battlefield.,EXPERT1
273,1.3007919061578448,1.5645499299312864,-1.6583824660475774,Gahz'rilla,LEGENDARY,0.28,HUNTER,MINION,"Whenever this minion takes damage, double its Attack.",GVG
274,-3.3986973765287485,1.2546222412410688,-1.3033583239687183,Elise Starseeker,LEGENDARY,0.16,NEUTRAL,MINION,<b>Battlecry:</b> Shuffle the 'Map to the Golden Monkey'   into your deck.,LOE
275,3.790491179838843,-1.9781888067634814,1.641141042180924,Summoning Stone,RARE,0.2,NEUTRAL,MINION,"Whenever you cast a spell, summon a random minion of the same Cost.",LOE
276,1.3983666346194181,-2.756800307095171,0.43029833516703336,Volcanic Lumberer,RARE,0.36,DRUID,MINION,"<b>Taunt</b>
Costs (1) less for each minion that died this turn.",BRM
277,1.7382255218515095,1.4606664194882735,1.929839945619719,Ancestral Spirit,RARE,0.08,SHAMAN,SPELL,"Give a minion ""<b>Deathrattle:</b> Resummon this minion.""",EXPERT1
278,-1.467306631204074,2.278450813137381,1.3595137901396694,Sense Demons,COMMON,0.12,WARLOCK,SPELL,Put 2 random Demons from your deck into your hand.,EXPERT1
279,0.8404775727190756,3.878312703900862,1.1415739042979638,Heroic Strike,FREE,0.08,WARRIOR,SPELL,Give your hero +4 Attack this turn.,CORE
280,1.947894713251057,-4.0116110879352975,-0.5380797733668042,Corrupted Healbot,RARE,0.2,NEUTRAL,MINION,<b>Deathrattle:</b> Restore 8 Health to the enemy hero.,OG
281,-2.6152745592125846,-2.9562966773797665,-1.6917464445278871,Windfury Harpy,COMMON,0.24,NEUTRAL,MINION,<b>Windfury</b>,EXPERT1
282,2.515225669085821,-1.6171714133364479,1.4885266816191507,Steward of Darkshire,RARE,0.12,PALADIN,MINION,"Whenever you summon a 1-Health minion, give it <b>Divine Shield</b>.",OG
283,3.3890026058743175,0.4568028565558623,-2.535807420138256,C'Thun,LEGENDARY,0.4,NEUTRAL,MINION,<b>Battlecry:</b> Deal damage equal to this minion's Attack randomly split among all enemies.,OG
284,2.3590679251446396,2.1832132057828035,-1.6097007072477891,Mekgineer Thermaplugg,LEGENDARY,0.36,NEUTRAL,MINION,"Whenever an enemy minion dies, summon a Leper Gnome.",GVG
285,-0.8529433298076171,2.254455231905814,1.803814790138533,Whirlwind,COMMON,0.04,WARRIOR,SPELL,Deal $1 damage to ALL minions.,CORE
286,1.6799261149095037,-1.5021478720880483,-3.1838274886942686,Rallying Blade,RARE,0.12,PALADIN,WEAPON,<b>Battlecry:</b> Give +1/+1 to your minions with <b>Divine Shield</b>.,OG
287,-0.635100847589922,-1.9954114011217339,-1.352854850182285,Stormwind Champion,COMMON,0.28,NEUTRAL,MINION,Your other minions have +1/+1.,CORE
288,3.7778038684882183,-1.980863240357804,1.6362015184997338,Questing Adventurer,RARE,0.12,NEUTRAL,MINION,"Whenever you play a card, gain +1/+1.",EXPERT1
289,2.296388834046533,-2.089444796469307,1.0631454276457504,Lightwell,RARE,0.08,PRIEST,MINION,"At the start of your turn, restore 3 Health to a damaged friendly character.",EXPERT1
290,-1.5371654795737657,1.8277609166808293,1.1107276879691548,Poison Seeds,COMMON,0.16,DRUID,SPELL,Destroy all minions and summon 2/2 Treants to replace them.,NAXX
291,0.11763290230459801,-2.653312816837,3.0128622695681497,Lost Tallstrider,COMMON,0.16,NEUTRAL,MINION,,GVG
292,-1.0037076330472043,2.2697000532842453,1.5926984361550134,Bolster,COMMON,0.08,WARRIOR,SPELL,Give your <b>Taunt</b> minions +2/+2.,TGT
293,2.8877734368307957,-0.13715875758614707,-1.7517674214602552,The Mistcaller,LEGENDARY,0.24,SHAMAN,MINION,<b>Battlecry:</b> Give all minions in your hand and deck +1/+1.,TGT
294,-0.9985848292658279,-3.131571227545401,-2.655681198936191,Scarlet Crusader,COMMON,0.12,NEUTRAL,MINION,<b>Divine Shield</b>,EXPERT1
295,1.4957240202798168,1.0496397463231684,-3.6937625983591,Cairne Bloodhoof,LEGENDARY,0.24,NEUTRAL,MINION,<b>Deathrattle:</b> Summon a 4/5 Baine Bloodhoof.,EXPERT1
296,0.5668230231311058,0.45267666812645935,-0.3403544086969127,Sea Reaver,EPIC,0.24,WARRIOR,MINION,"When you draw this, deal 1 damage to your minions.",TGT
297,3.3406792251386954,-3.27336229033335,-0.3248157269231321,Ravenholdt Assassin,RARE,0.28,NEUTRAL,MINION,<b>Stealth</b>,EXPERT1
298,2.2945138886663443,2.870742818446354,1.0675547306373991,Bestial Wrath,EPIC,0.04,HUNTER,SPELL,Give a friendly Beast +2 Attack and <b>Immune</b> this turn.,EXPERT1
299,1.412208659052156,-0.26893595492074424,0.8181711318538548,Junkbot,EPIC,0.2,NEUTRAL,MINION,"Whenever a friendly Mech dies, gain +2/+2.",GVG
300,2.314761050568267,2.623676828841924,1.385576918129033,Forbidden Healing,EPIC,0.0,PALADIN,SPELL,Spend all your Mana. Restore twice that much Health.,OG
301,-0.8547160245019061,1.5226276209762546,-0.47101299629612947,Ancestral Knowledge,COMMON,0.08,SHAMAN,SPELL,Draw 2 cards. <b>Overload:</b> (2).,TGT
302,0.4829573761657307,4.1859972654343505,-0.24484034910963037,Embrace the Shadow,EPIC,0.08,PRIEST,SPELL,"This turn, your healing effects deal damage instead.",OG
303,3.376131020403434,0.4321870540469031,-2.5306016551202983,Nefarian,LEGENDARY,0.36,NEUTRAL,MINION,<b>Battlecry:</b> Add 2 random spells to your hand <i>(from your opponent's class)</i>.,BRM
304,1.0240216151951453,2.559738545599907,2.768874395718793,Arcane Blast,EPIC,0.04,MAGE,SPELL,Deal $2 damage to a minion. This spell gets double bonus from <b>Spell Damage</b>.,TGT
305,-2.4067467467158505,3.050447301766328,0.3499679511037146,Repentance,COMMON,0.04,PALADIN,SPELL,"<b>Secret:</b> After your opponent plays a minion, reduce its Health to 1.",EXPERT1
306,0.6650245864684909,1.9750860175655869,3.7222753843513123,Mortal Coil,COMMON,0.04,WARLOCK,SPELL,"Deal $1 damage to a minion. If that kills it, draw a card.",CORE
307,2.512408800981805,-1.611034717828618,1.4876876276436568,Cobalt Guardian,RARE,0.2,PALADIN,MINION,"Whenever you summon a Mech, gain <b>Divine Shield</b>.",GVG
308,3.7785792856172082,-1.9789267058437268,1.6380907422260864,Jeeves,RARE,0.16,NEUTRAL,MINION,"At the end of each player's turn, that player draws until they have 3 cards.",GVG
309,0.8241339978413531,0.4436288747300145,0.07244968123033929,Magnataur Alpha,EPIC,0.16,WARRIOR,MINION,"Also damages the minions next to whomever
he attacks.",TGT
310,-2.3148220849079535,3.6330643786323553,0.3417553273326329,Mirror Entity,COMMON,0.12,MAGE,SPELL,"<b>Secret:</b> After your opponent plays a minion, summon a copy of it.",EXPERT1
311,-1.1825254898094713,0.515718345908881,-1.4416103621485032,Totem Golem,COMMON,0.08,SHAMAN,MINION,<b>Overload:</b> (1).,TGT
312,2.0372574478337353,0.022515081791443965,-2.73376711658631,Grommash Hellscream,LEGENDARY,0.32,WARRIOR,MINION,"<b>Charge</b>
<b>Enrage:</b> +6 Attack",EXPERT1
313,-0.6479170842808304,-1.962790460606474,-1.3359047062033227,Mechwarper,COMMON,0.08,NEUTRAL,MINION,Your Mechs cost (1) less.,GVG
